9.91E-06,0.0026504,9.18E-05,0.000299908,0.479552,0.362857,0.264698,9.70E-05,0.00988828,0.0948718,0.910388,0.0275807
9.91E-06,0.00265371,9.24E-05,0.000299908,0.458945,0.365331,0.282811,9.49E-05,0.00870956,0.0893634,0.91703,0.0275568
9.91E-06,0.00265731,9.27E-05,0.000299907,0.44095,0.367,0.299124,9.32E-05,0.00781971,0.0849206,0.922329,0.0275387
5.00E-05,0.003,0,0.0003,1.2,0,0,0.0003,1.2,0,0,0.12
4.96E-05,0.0026748,6.51E-05,0.000299935,1.11972,0.0766032,0.00067548,0.000238593,1.18792,0.00671941,3.74E-05,0.117363
4.96E-05,0.00242815,0.000117151,0.000299883,0.953292,0.210069,0.00753689,0.000173896,1.05129,0.085205,0.00683671,0.0918497
4.96E-05,0.00224463,0.000164769,0.000299835,0.756114,0.318362,0.0380683,0.000137116,0.340286,0.34318,0.346224,0.0363933
4.96E-05,0.0021164,0.000214431,0.000299786,0.55433,0.381125,0.171251,0.000105593,0.0227505,0.139171,0.853497,0.0278495
4.97E-05,0.00204034,0.000271464,0.000299729,0.370979,0.38888,0.346666,8.69E-05,0.00589862,0.0742139,0.934815,0.0275013
4.97E-05,0.00201716,0.000339411,0.000299661,0.224249,0.343829,0.538457,7.61E-05,0.00250321,0.0490877,0.963243,0.0274321
4.97E-05,0.00204697,0.000411806,0.000299589,0.122648,0.271029,0.71295,7.01E-05,0.00144338,0.0375229,0.975841,0.0274105
4.96E-05,0.0021191,0.000464863,0.000299536,0.0641776,0.203736,0.838834,6.70E-05,0.00104794,0.0320708,0.98168,0.0274025
4.96E-05,0.00220585,0.00047675,0.000299524,0.0367089,0.162457,0.907681,6.57E-05,0.000896913,0.0297096,0.98419,0.0273994
4.96E-05,0.00227863,0.000458458,0.000299542,0.0259369,0.145543,0.93542,6.52E-05,0.000845142,0.0288535,0.985097,0.0273983
4.96E-05,0.00232678,0.000434027,0.000299567,0.022583,0.142177,0.942165,6.50E-05,0.00083322,0.0286527,0.98531,0.027398
4.96E-05,0.00235387,0.000415168,0.000299585,0.0222159,0.144097,0.94062,6.50E-05,0.000835911,0.0286984,0.985262,0.0273981
4.96E-05,0.00236714,0.00040338,0.000299597,0.0228846,0.14719,0.936861,6.50E-05,0.000842538,0.0288102,0.985144,0.0273982
4.96E-05,0.00237262,0.000396901,0.000299604,0.0237439,0.149871,0.933319,6.51E-05,0.000848858,0.0289164,0.985032,0.0273983
4.96E-05,0.00237419,0.000393742,0.000299607,0.024466,0.15175,0.930716,6.51E-05,0.000853548,0.0289949,0.984949,0.0273984
4.96E-05,0.0023741,0.000392441,0.000299608,0.0249689,0.152901,0.929061,6.51E-05,0.000856552,0.0290451,0.984895,0.0273985
4.96E-05,0.00237347,0.000392068,0.000299608,0.0252759,0.153528,0.928127,6.51E-05,0.000858255,0.0290735,0.984865,0.0273985
4.96E-05,0.00237282,0.000392096,0.000299608,0.0254418,0.153825,0.927662,6.51E-05,0.000859103,0.0290876,0.98485,0.0273986
4.96E-05,0.00237232,0.000392251,0.000299608,0.0255195,0.15394,0.92747,6.52E-05,0.000859455,0.0290935,0.984844,0.0273986
4.96E-05,0.002372,0.000392411,0.000299608,0.0255485,0.153965,0.927416,6.52E-05,0.000859554,0.0290951,0.984842,0.0273986
0.0001,0.003,0,0.0003,1.2,0,0,0.0003,1.2,0,0,0.12
9.92E-05,0.00238641,0.000123633,0.000299876,1.04724,0.140089,0.00245441,0.000203415,1.1552,0.0251729,0.000538963,0.110547
9.93E-05,0.00197806,0.000221347,0.000299779,0.757345,0.326745,0.031587,0.000136723,0.456641,0.335593,0.24529,0.0408845
9.94E-05,0.00172557,0.000329433,0.000299671,0.456927,0.402859,0.246457,9.48E-05,0.0114079,0.10132,0.90228,0.0276159
9.95E-05,0.00161386,0.000483927,0.000299517,0.215403,0.343212,0.547641,7.56E-05,0.00242368,0.0483127,0.964077,0.0274309
9.95E-05,0.00165107,0.000696344,0.000299305,0.0725221,0.208,0.825982,6.75E-05,0.00108076,0.0325562,0.981155,0.0274033
9.94E-05,0.00180385,0.000825484,0.000299177,0.0203166,0.113829,0.972644,6.49E-05,0.000782649,0.0277807,0.986227,0.0273971
9.94E-05,0.00194781,0.000794389,0.000299208,0.00908926,0.0877151,1.0101,6.44E-05,0.000726273,0.0267774,0.987288,0.0273959
9.93E-05,0.00202592,0.000740066,0.000299262,0.00759118,0.0866984,1.01264,6.43E-05,0.000722656,0.0267118,0.987357,0.0273958
9.93E-05,0.00205887,0.00070911,0.000299293,0.00787769,0.0896952,1.00936,6.43E-05,0.0007273,0.0267963,0.987268,0.0273959
9.93E-05,0.00207068,0.000695484,0.000299306,0.00830389,0.0919696,1.00665,6.43E-05,0.000731162,0.0268664,0.987195,0.027396
9.93E-05,0.00207419,0.000690344,0.000299311,0.00857444,0.0931558,1.0052,6.44E-05,0.00073326,0.0269043,0.987155,0.027396
9.93E-05,0.00207491,0.000688704,0.000299313,0.00870575,0.093664,1.00456,6.44E-05,0.000734184,0.026921,0.987137,0.0273961
9.93E-05,0.0020749,0.000688308,0.000299313,0.0087589,0.0938483,1.00432,6.44E-05,0.000734528,0.0269272,0.98713,0.0273961
9.93E-05,0.00207478,0.000688273,0.000299313,0.00877696,0.0939028,1.00425,6.44E-05,0.000734633,0.0269291,0.987128,0.0273961
9.93E-05,0.0020747,0.00068831,0.000299313,0.00878176,0.0939136,1.00423,6.44E-05,0.000734656,0.0269295,0.987128,0.0273961
9.93E-05,0.00207465,0.000688341,0.000299313,0.00878243,0.093913,1.00423,6.44E-05,0.000734656,0.0269295,0.987128,0.0273961
9.93E-05,0.00207464,0.000688358,0.000299313,0.00878218,0.093911,1.00423,6.44E-05,0.000734652,0.0269295,0.987128,0.0273961
9.93E-05,0.00207463,0.000688366,0.000299313,0.00878189,0.0939096,1.00423,6.44E-05,0.00073465,0.0269294,0.987128,0.0273961
9.93E-05,0.00207463,0.000688368,0.000299313,0.00878172,0.0939089,1.00423,6.44E-05,0.000734649,0.0269294,0.987128,0.0273961
9.93E-05,0.00207463,0.000688369,0.000299313,0.00878165,0.0939086,1.00423,6.44E-05,0.000734648,0.0269294,0.987128,0.0273961
0.0005,0.003,0,0.0003,1.2,0,0,0.0003,1.2,0,0,0.12
0.000498349,0.000993237,0.000443978,0.000299557,0.686325,0.368507,0.0483922,0.000125569,0.258093,0.331383,0.429436,0.0339527
0.000499033,0.000581024,0.00091078,0.000299092,0.174536,0.321479,0.609596,7.31E-05,0.00196785,0.0436305,0.969168,0.0274223
0.000498705,0.000778947,0.00173774,0.000298273,0.0108837,0.0719475,1.02384,6.45E-05,0.000707388,0.0264289,0.987649,0.0273956
0.000498362,0.000986017,0.00177,0.00029824,0.00157914,0.0391955,1.06614,6.40E-05,0.000652791,0.0254053,0.988731,0.0273944
0.000498294,0.00102725,0.00173396,0.000298276,0.00144487,0.0392756,1.0662,6.40E-05,0.000652714,0.0254039,0.988732,0.0273944
0.000498284,0.00103293,0.0017278,0.000298282,0.00146168,0.0394871,1.06597,6.40E-05,0.000652991,0.0254093,0.988727,0.0273944
0.000498283,0.00103364,0.00172698,0.000298283,0.0014652,0.0395219,1.06594,6.40E-05,0.000653038,0.0254101,0.988726,0.0273944
0.000498283,0.00103373,0.00172688,0.000298283,0.00146569,0.0395265,1.06593,6.40E-05,0.000653044,0.0254103,0.988726,0.0273944
0.000498283,0.00103374,0.00172687,0.000298283,0.00146575,0.0395271,1.06593,6.40E-05,0.000653045,0.0254103,0.988726,0.0273944
0.000498283,0.00103374,0.00172686,0.000298283,0.00146576,0.0395271,1.06593,6.40E-05,0.000653045,0.0254103,0.988726,0.0273944
0.000498283,0.00103374,0.00172686,0.000298283,0.00146576,0.0395271,1.06593,6.40E-05,0.000653045,0.0254103,0.988726,0.0273944
0.000498283,0.00103374,0.00172686,0.000298283,0.00146576,0.0395271,1.06593,6.40E-05,0.000653045,0.0254103,0.988726,0.0273944
0.000498283,0.00103374,0.00172686,0.000298283,0.00146576,0.0395271,1.06593,6.40E-05,0.000653045,0.0254103,0.988726,0.0273944
0.000498283,0.00103374,0.00172686,0.000298283,0.00146576,0.0395271,1.06593,6.40E-05,0.000653045,0.0254103,0.988726,0.0273944
0.000498283,0.00103374,0.00172686,0.000298283,0.00146576,0.0395271,1.06593,6.40E-05,0.000653045,0.0254103,0.988726,0.0273944
0.000498283,0.00103374,0.00172686,0.000298283,0.00146576,0.0395271,1.06593,6.40E-05,0.000653045,0.0254103,0.988726,0.0273944
0.000498283,0.00103374,0.00172686,0.000298283,0.00146576,0.0395271,1.06593,6.40E-05,0.000653045,0.0254103,0.988726,0.0273944
0.000498283,0.00103374,0.00172686,0.000298283,0.00146576,0.0395271,1.06593,6.40E-05,0.000653045,0.0254103,0.988726,0.0273944
0.000498283,0.00103374,0.00172686,0.000298283,0.00146576,0.0395271,1.06593,6.40E-05,0.000653045,0.0254103,0.988726,0.0273944
0.000498283,0.00103374,0.00172686,0.000298283,0.00146576,0.0395271,1.06593,6.40E-05,0.000653045,0.0254103,0.988726,0.0273944
0.001,0.003,0,0.0003,1.2,0,0,0.0003,1.2,0,0,0.12
0.000998712,0.000386574,0.00064357,0.000299358,0.497909,0.419448,0.187319,9.93E-05,0.0195857,0.129602,0.865455,0.0277984
0.000998853,0.0003446,0.00146804,0.00029854,0.059808,0.182093,0.864051,6.69E-05,0.000989881,0.0311716,0.98261,0.0274018
0.000998044,0.000588166,0.00213592,0.000297879,0.00186586,0.0363001,1.06872,6.41E-05,0.000649716,0.0253458,0.988792,0.0273944
0.000997898,0.000632076,0.00212754,0.000297887,0.000978973,0.0323232,1.07362,6.40E-05,0.000643836,0.0252329,0.988912,0.0273942
0.00099789,0.000634364,0.00212544,0.00029789,0.000973697,0.0323331,1.07362,6.40E-05,0.000643841,0.025233,0.988912,0.0273942
0.00099789,0.000634452,0.00212534,0.00029789,0.000973936,0.0323363,1.07361,6.40E-05,0.000643845,0.025233,0.988912,0.0273942
0.00099789,0.000634455,0.00212534,0.00029789,0.000973951,0.0323365,1.07361,6.40E-05,0.000643845,0.025233,0.988912,0.0273942
0.00099789,0.000634455,0.00212534,0.00029789,0.000973952,0.0323365,1.07361,6.40E-05,0.000643845,0.025233,0.988912,0.0273942
0.00099789,0.000634455,0.00212534,0.00029789,0.000973952,0.0323365,1.07361,6.40E-05,0.000643845,0.025233,0.988912,0.0273942
0.00099789,0.000634455,0.00212534,0.00029789,0.000973952,0.0323365,1.07361,6.40E-05,0.000643845,0.025233,0.988912,0.0273942
0.00099789,0.000634455,0.00212534,0.00029789,0.000973952,0.0323365,1.07361,6.40E-05,0.000643845,0.025233,0.988912,0.0273942
0.00099789,0.000634455,0.00212534,0.00029789,0.000973952,0.0323365,1.07361,6.40E-05,0.000643845,0.025233,0.988912,0.0273942
0.00099789,0.000634455,0.00212534,0.00029789,0.000973952,0.0323365,1.07361,6.40E-05,0.000643845,0.025233,0.988912,0.0273942
0.00099789,0.000634455,0.00212534,0.00029789,0.000973952,0.0323365,1.07361,6.40E-05,0.000643845,0.025233,0.988912,0.0273942
0.00099789,0.000634455,0.00212534,0.00029789,0.000973952,0.0323365,1.07361,6.40E-05,0.000643845,0.025233,0.988912,0.0273942
0.00099789,0.000634455,0.00212534,0.00029789,0.000973952,0.0323365,1.07361,6.40E-05,0.000643845,0.025233,0.988912,0.0273942
0.00099789,0.000634455,0.00212534,0.00029789,0.000973952,0.0323365,1.07361,6.40E-05,0.000643845,0.025233,0.988912,0.0273942
0.00099789,0.000634455,0.00212534,0.00029789,0.000973952,0.0323365,1.07361,6.40E-05,0.000643845,0.025233,0.988912,0.0273942
0.00099789,0.000634455,0.00212534,0.00029789,0.000973952,0.0323365,1.07361,6.40E-05,0.000643845,0.025233,0.988912,0.0273942
0.00099789,0.000634455,0.00212534,0.00029789,0.000973952,0.0323365,1.07361,6.40E-05,0.000643845,0.025233,0.988912,0.0273942
5.00E-06,0.003,0,0.0003,1.2,0,0,0.0003,1.2,0,0,0.12
4.95E-06,0.0029657,6.85E-06,0.000299993,1.19165,0.00827438,7.40E-06,0.000291949,1.19987,7.28E-05,4.34E-09,0.119971
4.95E-06,0.00293656,1.27E-05,0.000299987,1.17415,0.0253412,8.72E-05,0.000276569,1.19844,0.000866332,6.21E-07,0.119655
4.95E-06,0.00291178,1.77E-05,0.000299982,1.1533,0.0449277,0.00033307,0.000260681,1.19401,0.00333408,9.26E-06,0.118678
4.95E-06,0.00289074,2.19E-05,0.000299978,1.1313,0.0645094,0.000812948,0.000246365,1.18527,0.00822092,5.68E-05,0.116779
4.95E-06,0.00287289,2.55E-05,0.000299974,1.10904,0.0830454,0.0015639,0.00023401,1.17138,0.0160467,0.000219207,0.11383
4.95E-06,0.00285777,2.87E-05,0.000299971,1.08689,0.100108,0.00259954,0.000223492,1.15176,0.0271984,0.000640792,0.109813
4.95E-06,0.00284501,3.14E-05,0.000299969,1.06507,0.11555,0.00391774,0.000214561,1.12597,0.0420065,0.00156403,0.104785
4.95E-06,0.00283429,3.37E-05,0.000299966,1.04372,0.129363,0.00550694,0.000206962,1.09351,0.0607905,0.00337351,0.09886
4.95E-06,0.00282533,3.58E-05,0.000299964,1.02292,0.141615,0.00735139,0.000200463,1.05378,0.0838708,0.00666464,0.0921847
4.95E-06,0.00281788,3.75E-05,0.000299962,1.00275,0.152417,0.00943633,0.000194869,1.0059,0.111542,0.0123503,0.0849308
4.95E-06,0.00281176,3.91E-05,0.000299961,0.983279,0.161903,0.0117541,0.000190013,0.948685,0.143979,0.0218208,0.0772898
4.95E-06,0.00280677,4.04E-05,0.00029996,0.964549,0.170225,0.0143128,0.000185746,0.880649,0.18102,0.0371613,0.0694767
4.95E-06,0.00280276,4.15E-05,0.000299958,0.946609,0.177553,0.0171493,0.000181929,0.800241,0.221726,0.0613618,0.0617429
4.95E-06,0.00279959,4.25E-05,0.000299957,0.929499,0.184076,0.0203446,0.000178424,0.706764,0.26361,0.0982218,0.0543967
4.95E-06,0.00279714,4.34E-05,0.000299957,0.913251,0.190014,0.0240282,0.000175084,0.602427,0.301842,0.151121,0.0478127
4.95E-06,0.00279529,4.41E-05,0.000299956,0.897903,0.195609,0.0283252,0.000171778,0.494984,0.329832,0.219688,0.042378
4.95E-06,0.00279393,4.46E-05,0.000299955,0.883506,0.201076,0.0332108,0.00016845,0.39693,0.343042,0.296434,0.03832
4.95E-06,0.00279299,4.51E-05,0.000299955,0.870138,0.206506,0.0384123,0.000165163,0.318128,0.342976,0.369796,0.0355465
4.95E-06,0.00279236,4.55E-05,0.000299955,0.857883,0.211842,0.0435566,0.000162047,0.260042,0.335176,0.432096,0.0337312
4.95E-06,0.00279198,4.57E-05,0.000299954,0.846801,0.216943,0.0483789,0.000159202,0.218556,0.324503,0.481905,0.0325379
2.50E-05,0.003,0,0.0003,1.2,0,0,0.0003,1.2,0,0,0.12
2.48E-05,0.00283253,3.35E-05,0.000299967,1.15894,0.0400082,0.000177594,0.000264592,1.19684,0.00175135,2.52E-06,0.119304
2.48E-05,0.00269716,6.09E-05,0.000299939,1.07176,0.117845,0.00203683,0.000214367,1.16269,0.0209506,0.00037434,0.112044
2.48E-05,0.00258824,8.44E-05,0.000299916,0.963288,0.198977,0.00780602,0.000177603,1.04464,0.0891062,0.00755111,0.0907734
2.48E-05,0.002502,0.000105784,0.000299894,0.844618,0.266915,0.0208315,0.000153134,0.700831,0.265855,0.100273,0.0540558
2.48E-05,0.00243605,0.00012619,0.000299874,0.722079,0.317926,0.068546,0.000131112,0.122308,0.275287,0.621639,0.030078
2.48E-05,0.00238856,0.000145854,0.000299854,0.599963,0.356997,0.15016,0.000111507,0.0290271,0.155229,0.831496,0.0279781
2.48E-05,0.00235811,0.000165348,0.000299835,0.485754,0.378221,0.242884,9.77E-05,0.0116788,0.102528,0.900949,0.0276185
2.48E-05,0.00234364,0.000184829,0.000299815,0.384395,0.380333,0.34205,8.80E-05,0.0060461,0.0751153,0.933805,0.0275036
2.48E-05,0.00234403,0.000203724,0.000299796,0.298575,0.366782,0.441405,8.12E-05,0.00368643,0.0592271,0.951974,0.0274557
2.48E-05,0.00235753,0.000220724,0.000299779,0.229352,0.343274,0.534146,7.64E-05,0.00254113,0.0494568,0.962853,0.0274326
2.48E-05,0.00238133,0.000234056,0.000299766,0.176339,0.316049,0.614412,7.31E-05,0.00193195,0.0432765,0.969623,0.0274202
2.48E-05,0.00241156,0.000242196,0.000299758,0.13788,0.290418,0.678534,7.09E-05,0.00159,0.0393478,0.973883,0.0274133
2.48E-05,0.00244383,0.000244728,0.000299755,0.111464,0.269744,0.725656,6.95E-05,0.00139345,0.0368867,0.976535,0.0274093
2.48E-05,0.00247422,0.000242637,0.000299758,0.0942936,0.255213,0.757384,6.86E-05,0.00128095,0.0353959,0.978135,0.027407
2.48E-05,0.00250014,0.000237754,0.000299762,0.0837931,0.246356,0.776762,6.80E-05,0.00121881,0.0345432,0.979048,0.0274058
2.48E-05,0.00252051,0.000231883,0.000299768,0.0778737,0.241887,0.787164,6.77E-05,0.00118729,0.0341022,0.97952,0.0274051
2.48E-05,0.00253544,0.000226269,0.000299774,0.07497,0.24038,0.791584,6.76E-05,0.00117426,0.0339181,0.979717,0.0274049
2.48E-05,0.00254571,0.000221539,0.000299779,0.0739613,0.240634,0.792344,6.75E-05,0.00117204,0.0338866,0.979751,0.0274048
2.48E-05,0.00255232,0.000217873,0.000299782,0.0740676,0.241779,0.791096,6.75E-05,0.00117567,0.0339382,0.979696,0.0274049
2.48E-05,0.00255624,0.000215205,0.000299785,0.0747619,0.243253,0.78893,6.76E-05,0.00118203,0.0340282,0.9796,0.027405
7.50E-05,0.003,0,0.0003,1.2,0,0,0.0003,1.2,0,0,0.12
7.44E-05,0.00252627,9.51E-05,0.000299905,1.08248,0.109895,0.00144734,0.000218841,1.17389,0.0145906,0.000178254,0.114382
7.45E-05,0.00218952,0.000170293,0.00029983,0.848661,0.278125,0.0162249,0.000151441,0.836779,0.203397,0.0488396,0.0652175
7.45E-05,0.00196003,0.000245611,0.000299755,0.588906,0.380554,0.137102,0.000110079,0.0346872,0.167617,0.813346,0.0281042
7.45E-05,0.00182571,0.000337887,0.000299663,0.350872,0.391035,0.364443,8.53E-05,0.00535829,0.0708681,0.938664,0.0274908
7.46E-05,0.0017881,0.000462863,0.000299538,0.172019,0.312807,0.621589,7.29E-05,0.00189023,0.0428066,0.970113,0.0274198
7.45E-05,0.00185043,0.000602366,0.000299399,0.0680753,0.203849,0.834689,6.72E-05,0.00105846,0.0322263,0.98151,0.0274028
7.45E-05,0.00197707,0.000669041,0.000299332,0.0260275,0.132097,0.948683,6.52E-05,0.000822112,0.0284623,0.985508,0.0273979
7.45E-05,0.00209232,0.000644532,0.000299357,0.0140749,0.107854,0.98497,6.46E-05,0.00076331,0.0274418,0.986587,0.0273966
7.45E-05,0.00216173,0.000602319,0.000299399,0.0116627,0.105289,0.989974,6.45E-05,0.000755682,0.0273067,0.986731,0.0273965
7.45E-05,0.00219512,0.000574147,0.000299427,0.0117856,0.108194,0.986952,6.45E-05,0.000760251,0.027388,0.986645,0.0273966
7.45E-05,0.00220875,0.000559618,0.000299441,0.0123931,0.111186,0.983351,6.45E-05,0.000765756,0.0274855,0.986542,0.0273967
7.45E-05,0.00221331,0.000553177,0.000299448,0.0129056,0.113139,0.980885,6.46E-05,0.000769564,0.0275528,0.986471,0.0273968
7.45E-05,0.00221428,0.000550742,0.00029945,0.0132217,0.114178,0.979528,6.46E-05,0.000771671,0.0275899,0.986432,0.0273968
7.45E-05,0.00221412,0.000550035,0.000299451,0.0133839,0.11465,0.978893,6.46E-05,0.00077266,0.0276073,0.986414,0.0273968
7.45E-05,0.00221377,0.000549959,0.000299451,0.0134548,0.11483,0.978642,6.46E-05,0.000773053,0.0276142,0.986406,0.0273968
7.45E-05,0.0022135,0.000550049,0.000299451,0.0134803,0.114882,0.978564,6.46E-05,0.000773174,0.0276163,0.986404,0.0273968
7.45E-05,0.00221334,0.000550144,0.000299451,0.0134867,0.114887,0.978553,6.46E-05,0.000773191,0.0276166,0.986404,0.0273968
7.45E-05,0.00221327,0.000550207,0.000299451,0.0134865,0.114879,0.97856,6.46E-05,0.00077318,0.0276164,0.986404,0.0273968
7.45E-05,0.00221324,0.00055024,0.000299451,0.013485,0.114872,0.978569,6.46E-05,0.000773166,0.0276162,0.986404,0.0273968
7.45E-05,0.00221323,0.000550256,0.000299451,0.0134837,0.114867,0.978575,6.46E-05,0.000773156,0.027616,0.986404,0.0273968
0.00025,0.003,0,0.0003,1.2,0,0,0.0003,1.2,0,0,0.12
0.000248588,0.00170318,0.000269359,0.000299731,0.87352,0.269431,0.0120537,0.000154808,0.950337,0.142619,0.0209349,0.0777155
0.00024906,0.00113237,0.000502092,0.000299499,0.403704,0.411359,0.290654,8.98E-05,0.00833197,0.0873574,0.919156,0.0275543
0.000249165,0.00100585,0.000937978,0.000299065,0.0973838,0.239711,0.768993,6.88E-05,0.00124511,0.0348904,0.978645,0.027407
0.000248984,0.00122484,0.00138869,0.000298618,0.00972252,0.073194,1.02386,6.44E-05,0.000707267,0.0264279,0.987652,0.0273956
0.000248822,0.00142071,0.00133647,0.000298669,0.00273782,0.0512031,1.05298,6.41E-05,0.000669012,0.0257148,0.988406,0.0273948
0.000248768,0.00148544,0.00127843,0.000298727,0.00258159,0.0522416,1.0521,6.41E-05,0.000670106,0.0257356,0.988384,0.0273948
0.000248755,0.00150199,0.00126054,0.000298745,0.00268474,0.0532368,1.051,6.41E-05,0.000671493,0.0257619,0.988356,0.0273948
0.000248751,0.00150583,0.00125603,0.000298749,0.00272624,0.0535572,1.05064,6.41E-05,0.000671952,0.0257706,0.988347,0.0273948
0.000248751,0.00150667,0.00125498,0.00029875,0.00273777,0.0536396,1.05055,6.41E-05,0.000672071,0.0257728,0.988345,0.0273948
0.000248751,0.00150685,0.00125476,0.00029875,0.00274056,0.0536588,1.05052,6.41E-05,0.000672099,0.0257733,0.988344,0.0273948
0.000248751,0.00150689,0.00125471,0.000298751,0.00274118,0.0536629,1.05052,6.41E-05,0.000672105,0.0257735,0.988344,0.0273948
0.000248751,0.0015069,0.0012547,0.000298751,0.00274131,0.0536638,1.05052,6.41E-05,0.000672106,0.0257735,0.988344,0.0273948
0.000248751,0.0015069,0.0012547,0.000298751,0.00274134,0.053664,1.05052,6.41E-05,0.000672106,0.0257735,0.988344,0.0273948
0.000248751,0.0015069,0.0012547,0.000298751,0.00274134,0.053664,1.05052,6.41E-05,0.000672106,0.0257735,0.988344,0.0273948
0.000248751,0.0015069,0.0012547,0.000298751,0.00274134,0.053664,1.05052,6.41E-05,0.000672106,0.0257735,0.988344,0.0273948
0.000248751,0.0015069,0.0012547,0.000298751,0.00274134,0.0536641,1.05052,6.41E-05,0.000672106,0.0257735,0.988344,0.0273948
0.000248751,0.0015069,0.0012547,0.000298751,0.00274134,0.053664,1.05052,6.41E-05,0.000672106,0.0257735,0.988344,0.0273948
0.000248751,0.0015069,0.0012547,0.000298751,0.00274134,0.053664,1.05052,6.41E-05,0.000672106,0.0257735,0.988344,0.0273948
0.000248751,0.0015069,0.0012547,0.000298751,0.00274134,0.0536641,1.05052,6.41E-05,0.000672106,0.0257735,0.988344,0.0273948
0.000248751,0.0015069,0.0012547,0.000298751,0.00274134,0.0536641,1.05052,6.41E-05,0.000672106,0.0257735,0.988344,0.0273948
0.00075,0.003,0,0.0003,1.2,0,0,0.0003,1.2,0,0,0.12
0.000748494,0.000603134,0.000562176,0.000299439,0.572028,0.406043,0.126204,0.000108163,0.0418682,0.180852,0.791867,0.0282872
0.000748977,0.000409685,0.00123312,0.000298773,0.0940212,0.235416,0.776338,6.86E-05,0.00122276,0.0345755,0.97897,0.0274067
0.000748301,0.000681252,0.00200146,0.000298012,0.00332818,0.0436473,1.05987,6.41E-05,0.00066052,0.0255524,0.988574,0.0273946
0.000748063,0.000776635,0.00198301,0.00029803,0.00113882,0.0346327,1.07115,6.40E-05,0.000646772,0.0252896,0.988852,0.0273943
0.000748041,0.000785691,0.0019745,0.000298038,0.00112478,0.0347156,1.07108,6.40E-05,0.000646853,0.0252911,0.988851,0.0273943
0.000748039,0.000786337,0.00197377,0.000298039,0.00112669,0.0347393,1.07106,6.40E-05,0.000646884,0.0252917,0.98885,0.0273943
0.000748039,0.000786379,0.00197372,0.000298039,0.00112688,0.0347412,1.07105,6.40E-05,0.000646886,0.0252918,0.98885,0.0273943
0.000748039,0.000786382,0.00197372,0.000298039,0.00112689,0.0347414,1.07105,6.40E-05,0.000646887,0.0252918,0.98885,0.0273943
0.000748039,0.000786382,0.00197372,0.000298039,0.00112689,0.0347414,1.07105,6.40E-05,0.000646887,0.0252918,0.98885,0.0273943
0.000748039,0.000786382,0.00197372,0.000298039,0.00112689,0.0347414,1.07105,6.40E-05,0.000646887,0.0252918,0.98885,0.0273943
0.000748039,0.000786382,0.00197372,0.000298039,0.00112689,0.0347414,1.07105,6.40E-05,0.000646887,0.0252918,0.98885,0.0273943
0.000748039,0.000786382,0.00197372,0.000298039,0.00112689,0.0347414,1.07105,6.40E-05,0.000646887,0.0252918,0.98885,0.0273943
0.000748039,0.000786382,0.00197372,0.000298039,0.00112689,0.0347414,1.07105,6.40E-05,0.000646887,0.0252918,0.98885,0.0273943
